intra_group_distance,inter_group_variance,complementarity,cluster_coverage,engagement_balance,demographic_fairness_sex,demographic_fairness_address,demographic_fairness,outcome_diversity,at_risk_concentration,high_risk_group_rate,outcome_balance,baseline_run
7.91079394188042,7.664520740509033,0.6267893660531697,0.8302658486707569,0.3649468797861184,0.19738326385409677,0.19525240971637978,0.1963178367852383,0.8604294478527608,0.0,0.0,0.4006211471959234,37
7.753158784031907,8.435369491577148,0.6165644171779141,0.8179959100204501,0.4105560664495899,0.1925945532059705,0.178526977164806,0.18556076518538825,0.8619631901840491,0.0,0.0,0.41947093859740103,38
7.410203132536918,10.181523323059082,0.5853783231083844,0.7770961145194274,0.4010936275217963,0.20708672458178543,0.19262212433159717,0.1998544244566913,0.8665644171779141,0.0,0.0,0.3805522174851251,39
7.293865816995557,10.72768497467041,0.5761758691206543,0.7648261758691207,0.3977251541905115,0.22115114963716398,0.17334281780054892,0.19724698371885646,0.8604294478527608,0.0,0.0,0.3822574493717409,40
7.38556692204662,10.110591888427734,0.5756646216768916,0.7627811860940696,0.4146694465113041,0.2097264629239258,0.2004389323199763,0.20508269762195105,0.8558282208588958,0.0,0.0,0.42881115835872147,41
7.2368310689682325,11.233175277709961,0.58640081799591,0.7770961145194274,0.38223703986133606,0.2039357387958823,0.1807917481984239,0.1923637434971531,0.8619631901840491,0.0,0.0,0.3626526511790227,42
7.528503555736455,9.259966850280762,0.5869120654396728,0.7791411042944786,0.384864003984337,0.21347219727691807,0.17451104578067247,0.1939916215287953,0.8558282208588958,0.0,0.0,0.411799103267791,43
7.247833519831881,10.841779708862305,0.5756646216768917,0.7648261758691207,0.3574499074195715,0.21347219727691807,0.20416103427957438,0.20881661577824623,0.8496932515337423,0.0,0.0,0.3666119224097527,44
7.7402352913667904,8.335617065429688,0.5925357873210634,0.7852760736196319,0.37453859443155335,0.2010250156761543,0.1809374812910219,0.1909812484835881,0.8496932515337423,0.0,0.0,0.41732744161800306,45
7.5317579288775764,9.459904670715332,0.600204498977505,0.7955010224948875,0.41929992944358296,0.20257923941505102,0.18261695671490827,0.19259809806497963,0.852760736196319,0.0,0.0,0.40498183606453025,46
7.512714320758229,9.736075401306152,0.6088957055214724,0.8077709611451944,0.3898974330430876,0.20188050831702697,0.19496094353118373,0.19842072592410537,0.8404907975460123,0.0,0.0,0.38099048257790735,47
7.589415718808053,9.27032470703125,0.6078732106339468,0.8057259713701432,0.39177949043565924,0.2215891366614045,0.21336585150664386,0.21747749408402417,0.8404907975460123,0.0,0.0,0.4063261581113771,48
7.383188877888796,10.549178123474121,0.5971370143149284,0.7914110429447853,0.372021879902178,0.19592278194233065,0.19145625959081297,0.1936895207665718,0.8619631901840491,0.0,0.0,0.36870393056143524,49
7.3036460137761345,10.731327056884766,0.5853783231083844,0.7770961145194274,0.37211310337178816,0.20309048685881376,0.1739997983369097,0.18854514259786173,0.8650306748466258,0.0,0.0,0.3832040141239136,50
7.507657811392296,9.687023162841797,0.5976482617586911,0.7934560327198364,0.3916614265410987,0.20751447090222175,0.20606029096202746,0.20678738093212462,0.8420245398773006,0.0,0.0,0.376825012013435,51
7.285757612975225,11.20202922821045,0.5858895705521472,0.7770961145194274,0.3732346254320606,0.20350799247544593,0.15953677357961438,0.18152238302753015,0.8726993865030674,0.0,0.0,0.38276574903113136,52
7.300185813722653,10.867592811584473,0.572597137014315,0.7607361963190185,0.3688056155630175,0.19336654472351678,0.19386440047768946,0.19361547260060313,0.8558282208588958,0.0,0.0,0.40485665232700396,53
7.5879812943296185,9.16238021850586,0.598159509202454,0.7934560327198364,0.39855397971793793,0.21067569739192907,0.19576365716014257,0.20321967727603582,0.8573619631901841,0.0,0.0,0.37101677941967004,54
7.683779386543437,8.836018562316895,0.6073619631901841,0.8057259713701432,0.3764469826207536,0.19131131424466144,0.2005106172466056,0.19591096574563352,0.8404907975460123,0.0,0.0,0.3847877226162057,55
7.491748293709079,9.979513168334961,0.5966257668711656,0.7914110429447853,0.38855541179556385,0.19770702764359832,0.17604242487262142,0.18687472625810986,0.8496932515337423,0.0,0.0,0.40989499273383806,56
7.63726896826073,9.05850601196289,0.6104294478527608,0.8098159509202456,0.37231848358549147,0.2028297427850303,0.17158929421069383,0.18720951849786205,0.8512269938650306,0.0,0.0,0.39286463592689497,57
7.296655896807024,10.606135368347168,0.5782208588957055,0.7668711656441718,0.4022644136531802,0.2019742501441576,0.18882597420603037,0.19540011217509398,0.8588957055214724,0.0,0.0,0.37662979370930044,58
7.560287548925422,9.238679885864258,0.5925357873210634,0.7852760736196319,0.3781578048971855,0.2271191167156645,0.19503262845781302,0.21107587258673877,0.8374233128834356,0.0,0.0,0.38938413758705503,59
7.488837786146584,9.912647247314453,0.6012269938650306,0.7975460122699386,0.35541224351273004,0.1976235265202719,0.19780864693519368,0.19771608672773278,0.8604294478527608,0.0,0.0,0.40453991062854555,60
