intra_group_distance,inter_group_variance,complementarity,cluster_coverage,engagement_balance,demographic_fairness_imd_band_ord,demographic_fairness,outcome_diversity,at_risk_concentration,high_risk_group_rate,outcome_balance,baseline_run
2.8458865041968786,1.4213571548461914,0.5843023255813954,0.7790697674418603,0.39324482954291595,0.594916170903191,0.594916170903191,0.5348837209302325,0.2703488372093023,0.03488372093023256,0.4012195964486032,45
2.847554522790724,1.4376709461212158,0.5697674418604651,0.7596899224806201,0.36292335853627855,0.5934626825310979,0.5934626825310979,0.5523255813953488,0.2703488372093023,0.06976744186046512,0.37220162396298084,46
2.8995454879943923,1.2916274070739746,0.5668604651162791,0.7558139534883721,0.3666798232809817,0.5847079502433747,0.5847079502433747,0.5377906976744186,0.2703488372093023,0.09302325581395349,0.43174717443925764,47
2.839178931524541,1.4725255966186523,0.5697674418604651,0.7596899224806201,0.3931174330358224,0.587581124932396,0.587581124932396,0.5290697674418605,0.2703488372093023,0.06976744186046512,0.4443272203145275,48
2.918970509972303,1.188247799873352,0.5581395348837209,0.7441860465116279,0.37326586050740507,0.5982963764196865,0.5982963764196865,0.5436046511627907,0.2703488372093023,0.03488372093023256,0.3849494037832542,49
2.803038406558616,1.5003700256347656,0.5581395348837209,0.7441860465116278,0.4164660318102571,0.5928542455381287,0.5928542455381287,0.5174418604651163,0.2703488372093023,0.08139534883720931,0.4507011102246642,50
2.8175919516776347,1.5559250116348267,0.5581395348837209,0.7441860465116278,0.40663823377415587,0.600696322336398,0.600696322336398,0.5436046511627907,0.2703488372093023,0.05813953488372093,0.4146383120488909,51
2.795475500770054,1.602055311203003,0.5523255813953488,0.7364341085271318,0.42414352168274444,0.5904542996214169,0.5904542996214169,0.5203488372093024,0.2703488372093023,0.08139534883720931,0.44164347719446995,52
2.9052216192943976,1.294925570487976,0.5755813953488372,0.7674418604651163,0.352134890053299,0.5975865332612222,0.5975865332612222,0.5319767441860465,0.2703488372093023,0.10465116279069768,0.4659648992199914,53
2.857477654786692,1.4156832695007324,0.5668604651162791,0.7558139534883721,0.3890059430436006,0.5893726338561385,0.5893726338561385,0.5174418604651163,0.2703488372093023,0.09302325581395349,0.42721835792416074,54
2.8367833616939224,1.4444797039031982,0.561046511627907,0.7480620155038761,0.3816640303733585,0.6013385613845322,0.6013385613845322,0.5174418604651163,0.2703488372093023,0.09302325581395349,0.42185087168404556,55
2.896458714770756,1.3291897773742676,0.5784883720930233,0.7713178294573645,0.37942868622231524,0.5795362358031368,0.5795362358031368,0.5261627906976745,0.2703488372093023,0.05813953488372093,0.4290634313192003,56
2.9491983719707755,1.186181664466858,0.5930232558139535,0.7906976744186048,0.37076895195799037,0.5923472147106544,0.5923472147106544,0.5348837209302325,0.2703488372093023,0.046511627906976744,0.4137996423238729,57
2.9685713664316706,1.0519570112228394,0.561046511627907,0.748062015503876,0.3464296051929754,0.6017103839913467,0.6017103839913467,0.5232558139534884,0.2703488372093023,0.023255813953488372,0.4146383120488908,58
2.8595874510136197,1.3406643867492676,0.5755813953488372,0.7674418604651163,0.3311858808648873,0.5925838290968091,0.5925838290968091,0.5319767441860465,0.2703488372093023,0.05813953488372093,0.43812106434939446,59
2.875280697941904,1.427201271057129,0.5668604651162791,0.7558139534883722,0.380442661635388,0.5870740941049216,0.5870740941049216,0.5174418604651163,0.2703488372093023,0.05813953488372093,0.3930006331434269,60
2.839668703806315,1.420234203338623,0.563953488372093,0.7519379844961239,0.381689462432562,0.5838967009194159,0.5838967009194159,0.5436046511627907,0.2703488372093023,0.046511627906976744,0.3441900551473802,61
2.856206175670956,1.3806192874908447,0.5755813953488372,0.7674418604651164,0.3803517203710535,0.5930570578691184,0.5930570578691184,0.5377906976744186,0.2703488372093023,0.05813953488372093,0.4028969358986391,62
2.9559971773016134,1.2315720319747925,0.5843023255813954,0.7790697674418605,0.3572303566519169,0.5950851811790158,0.5950851811790158,0.5174418604651163,0.2703488372093023,0.046511627906976744,0.36230532120776865,63
2.824091244729444,1.4614650011062622,0.561046511627907,0.748062015503876,0.38317963937524047,0.5922796106003245,0.5922796106003245,0.5232558139534884,0.2703488372093023,0.09302325581395349,0.44533362398454907,64
2.9045592250429797,1.2889388799667358,0.5901162790697675,0.7868217054263568,0.3913691561238899,0.5870064899945916,0.5870064899945916,0.5406976744186046,0.2703488372093023,0.06976744186046512,0.39383930286844493,65
2.9587759160016103,1.1384644508361816,0.5697674418604651,0.7596899224806201,0.39342765691588966,0.5954908058409951,0.5954908058409951,0.5406976744186046,0.2703488372093023,0.05813953488372093,0.39836811938354194,66
2.8801190691064815,1.3510719537734985,0.563953488372093,0.751937984496124,0.39989645471149565,0.5877163331530557,0.5877163331530557,0.5145348837209303,0.2703488372093023,0.05813953488372093,0.41463831204889096,67
2.8863657094798834,1.2843297719955444,0.5552325581395349,0.7403100775193797,0.3647279324213705,0.5894402379664683,0.5894402379664683,0.5261627906976745,0.2703488372093023,0.05813953488372093,0.39836811938354205,68
2.9673937529517365,1.0961421728134155,0.5901162790697675,0.7868217054263568,0.36498870944948797,0.5953893996755002,0.5953893996755002,0.5261627906976745,0.2703488372093023,0.05813953488372093,0.41363190837886926,69
2.932340339895776,1.2412612438201904,0.5813953488372093,0.7751937984496124,0.3859452773923378,0.5785221741481882,0.5785221741481882,0.5465116279069767,0.2703488372093023,0.03488372093023256,0.37857551387311755,70
2.838212645741327,1.4471975564956665,0.5697674418604651,0.7596899224806201,0.42335040362591264,0.5907585181179016,0.5907585181179016,0.5232558139534884,0.2703488372093023,0.03488372093023256,0.3903168900233695,71
2.87289026783707,1.375875473022461,0.5726744186046512,0.7635658914728682,0.3786423395496676,0.5967752839372633,0.5967752839372633,0.5174418604651163,0.2703488372093023,0.05813953488372093,0.4235282111340815,72
2.9810945405138094,1.1220804452896118,0.5813953488372093,0.7751937984496124,0.35129823042142216,0.589812060573283,0.589812060573283,0.5377906976744186,0.2703488372093023,0.023255813953488372,0.3353001560621896,73
